,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
256,2022-06-17 13:35:35+00:00,https://twitter.com/oladimejivic17/status/1537791066010750976,oladimejivic17,Twitter Web App,,"Official Day 1 of #NG30DaysOfLearning (Monday 13/06/22). Key Points:  World Of Analytics  Why Data Analysis  Steps to take when approaching data analysis projects  Introduction to Excel, Excel vLookUp, Pivot Table . #Datavisualization #DataAnalytics #NG30DaysOfLearning https://t.co/DGM0Xv9zcx",1,0,0,1
257,2022-06-17 13:33:07+00:00,https://twitter.com/oladimejivic17/status/1537790445329256454,oladimejivic17,Twitter Web App,,"I will be documenting  my Journey in #NG30DaysOfLearning here... Let's journey together.... 

I am open to reviews, words of encouragements, ideas to keep on going, critics... 

it will be pinned on my profile as a thread and will keep updating as I progress",1,0,0,1
258,2022-06-17 11:18:12+00:00,https://twitter.com/GbemiAdekoya/status/1537756494145458176,GbemiAdekoya,Twitter for Android,"Lagos, Nigeria","Thank you for today
@Yinkaoke @debofals @TheOyinbooke 
#NG30DaysOfLearning",0,0,0,1
259,2022-06-17 11:01:10+00:00,https://twitter.com/_globalsmile/status/1537752205893189632,_globalsmile,Twitter Web App,,"A Day on the Life of A Data Analyst: Data Analyst track https://t.co/gkwhHq6NKt via @YouTube 
#NG30DaysOfLearning",0,0,0,0
260,2022-06-17 10:46:53+00:00,https://twitter.com/GbemiAdekoya/status/1537748609428508673,GbemiAdekoya,Twitter for Android,"Lagos, Nigeria","Curiosity doesn't kill a data analyst
- @debofals 
#NG30DaysOfLearning",2,1,0,0
261,2022-06-17 10:43:47+00:00,https://twitter.com/Fabulousnani01/status/1537747830932221954,Fabulousnani01,Twitter for Android,,"🤗💃💃💃
We are live! Day 5 of  #30daysoflearning

Join us as we learn from the Industry experts. What a day in the life of a Data Analyst looks like.
@Yinkaoke (The Databender) @TheOyinbooke @debofals

https://t.co/9XQz1Qkm7P",1,0,0,0
262,2022-06-17 10:00:52+00:00,https://twitter.com/Fabulousnani01/status/1537737031731843073,Fabulousnani01,Twitter for Android,,"Day 3 view  of #30daysoflearning
https://t.co/ZeK2YlxctC
Scrape the data from GitHub directly into Excel, clean your data and build your simple dashboard. 

Start from this simple one,other concepts will become clearer as you keep learning with us. https://t.co/vrihDHTQdm https://t.co/OlcSPzWhzB",0,0,0,0
263,2022-06-17 10:00:14+00:00,https://twitter.com/Tokings01/status/1537736872121835521,Tokings01,Twitter for Android,Lagos,"🤗💃💃💃
We are live!

Join us as we learn from the Industry experts. What a day in the life of a Data Analyst looks like.

https://t.co/Jd1ix3SfNC

#30DaysOfLearning @TheOyinbooke",2,0,0,0
264,2022-06-17 09:34:29+00:00,https://twitter.com/ZionDoz/status/1537730389694980096,ZionDoz,Twitter for Android,Nigeria,"Day 2 of #NG30DaysOfLearning

-Learnt How to get access to different sites/platforms for open source dataset.
-Learnt how to scrape COVID19 Dataset from GitHub using MS Excel
#DataAnalytics 
#DataScience https://t.co/WPLNdrxqoH",4,0,0,0
265,2022-06-17 09:15:17+00:00,https://twitter.com/Phatergh/status/1537725560511766529,Phatergh,Twitter for Android,"Yola, Nigeria","#30daysoflearning 
#DataAnalytics 
Recap of the little we did since #Day1 
Today is #day5 
Happy learning 😃
@TheOyinbooke @japhletnwamu @CinnamonXi 
#ASUUstrike #education #learninganddevelopment https://t.co/LUMetIbjBe",5,1,0,0
266,2022-06-17 08:56:07+00:00,https://twitter.com/d_adetunji/status/1537720735724191746,d_adetunji,Twitter for Android,,@TheOyinbooke Thank you for all you do sir. #NG30DaysOfLearning is changing lifes 🚀,0,0,0,0
267,2022-06-17 08:22:44+00:00,https://twitter.com/TheOyinbooke/status/1537712332519968768,TheOyinbooke,Twitter for Android,Nigeria,"A glimpse at Day 3 of 30 #30daysoflearning
https://t.co/wrsMp10tF8
Scrape the data from GitHub directly into Excel, clean your data and build your simple dashboard. 

Start from this simple one, other concepts will become clearer as you keep learning with us. https://t.co/1XiY94B1mh",36,7,0,2
268,2022-06-17 08:06:33+00:00,https://twitter.com/Fabulousnani01/status/1537708262946181122,Fabulousnani01,Twitter for Android,,#30daysoflearning https://t.co/NemBhFXVFH,1,0,0,0
269,2022-06-17 08:02:22+00:00,https://twitter.com/Tokings01/status/1537707206904532996,Tokings01,Twitter for Android,Lagos,"Register for the session here https://t.co/hOiAZOYosO

#30daysoflearning 

Keep Learning, Keep Growing 😋 https://t.co/TOO0pLVzMC",1,0,0,0
270,2022-06-17 07:48:18+00:00,https://twitter.com/feivurrr/status/1537703670095269890,feivurrr,Twitter for Android,"Federal Capital Territory, Nig","Today I earned my ""Discover data analysis"" badge! I’m so proud to be celebrating this achievement and hope this inspires you to start your own @MicrosoftLearn journey!
#NG30DaysOfLearning

 https://t.co/gp8uIrBZEZ #MSLearnBadge",2,0,0,0
271,2022-06-17 03:45:52+00:00,https://twitter.com/MichealOjuri/status/1537642657383604225,MichealOjuri,Twitter Web App,"Oyo, Nigeria","#NG30DaysOfLearning 
#Day2 

COVID19 Dataset in Excel - Web scraping examples

I have wrangled datasets using Pandas functions such melt and merge. Today, I realized that with Microsoft Excel, it only requires a few clicks to perform the same operations using Power Query.",1,0,0,0
272,2022-06-17 02:20:16+00:00,https://twitter.com/otene_daniel/status/1537621116096860162,otene_daniel,Twitter Web App,,"Yesterday I learnt how to analyze Microsoft Teams activity data using Power BI, how to generate dashboard from SharePoint list data and how to embed Microsoft Power BI Report directly into PowerPoint in #NG30daysoflearning program organized by @TheOyinbooke  and his team",4,0,0,0
273,2022-06-17 01:54:28+00:00,https://twitter.com/MichealOjuri/status/1537614623335129090,MichealOjuri,Twitter Web App,"Oyo, Nigeria","#NG30DaysOfLearning
#Day1
#IntroductiontoExcel

Due to few issues, I was unable to follow up from the start. But with my Microsoft Developer Account created; Office 365 apps set-up and Azure Credit activated, I start yet another journey of learning. 

https://t.co/373MPrpQNE",0,0,0,0
274,2022-06-16 22:32:42+00:00,https://twitter.com/debolamii/status/1537563846667296769,debolamii,Twitter for Android,"Surulere, lagos","#NG30DaysOfLearning
Microsoft really has lots of applications. Watching these learning videos is insightful",0,0,0,0
275,2022-06-16 21:57:07+00:00,https://twitter.com/real_omotayo/status/1537554893682135042,real_omotayo,Twitter for Android,"Lagos, Nigeria","The execution context is basically an environment in which a piece of JavaScript is executed, stores all the necessary information for some code to be executed such as local variables
#javascript30 
#100daysofcodechallenge 
#30daysoflearning",1,0,0,0
276,2022-06-16 20:30:16+00:00,https://twitter.com/ADENIYIJUSTONE/status/1537533036295774214,ADENIYIJUSTONE,Twitter Web App,"Oyo, Nigeria","Learning how to track my teams activity and visualize with  power Bi then integrate on power point make me feel like wow
#NG30DaysOfLearning",1,0,0,0
277,2022-06-16 20:29:49+00:00,https://twitter.com/Abdroqeeb_Ola/status/1537532923301306369,Abdroqeeb_Ola,Twitter for Android,"Oyo, Nigeria","It's day 4 of #NG30daysoflearning
I learnt about how to build a power BI dashboard with Microsoft Teams activities data by the click of a button. I also learnt how to build dashboard from SharePoint and how to embed MS Power BI into MS PowerPoint. https://t.co/Ba2QDXhY2Q",136,16,0,5
278,2022-06-16 19:14:55+00:00,https://twitter.com/d_adetunji/status/1537514075227316226,d_adetunji,Twitter for Android,,"Scrapped global COVID-19 data from GitHub and created this analysis of global reports per cases, deaths and recovery with excel. I am open to correction and lessons from you all. It's all in here- https://t.co/8qDmpAIvbW. Thanks to @TheOyinbooke  and his team #NG30DaysOfLearning. https://t.co/c2MpoW0n80",103,12,3,9
279,2022-06-16 17:26:24+00:00,https://twitter.com/AYOh_Brainy/status/1537486763383574530,AYOh_Brainy,Twitter for Android,,My first github profile...excited! https://t.co/ej4H0aq6Ti #NG30DaysOfLearning,1,0,0,0
280,2022-06-16 16:31:41+00:00,https://twitter.com/ZaynabKareem2/status/1537472995333111808,ZaynabKareem2,Twitter for Android,,"I'm having issues with my Microsoft developer's account for the #NG30DaysOfLearning first i couldn't log in to my Microsoft developer's account now I can't install office. How can I resolve please?
@TheOyinbooke @Richie4love https://t.co/CTF0zL4KjJ",4,2,0,2
281,2022-06-16 16:27:27+00:00,https://twitter.com/pius_oluwadare/status/1537471927954046979,pius_oluwadare,Twitter for Android,,"Today I was able to learn how to create a simple chat bots on the  #NG30DaysOfLearning  
Thanks @TheOyinbooke, @japhletnwamu, @DikoSomeleze",7,1,0,0
282,2022-06-16 15:45:19+00:00,https://twitter.com/GlowEfien/status/1537461327236562945,GlowEfien,Twitter for iPhone,"Lagos, Nigeria",https://t.co/XMZswXHKaf.   #NG30DaysOfLearning,0,0,0,0
283,2022-06-16 14:20:07+00:00,https://twitter.com/OlaitanHazeem1/status/1537439883030982664,OlaitanHazeem1,Twitter for Android,,"It is a great opportunity to be part of #NG30daysoflearning. I did my first excel project and documented in on GitHub.
Check it out 
https://t.co/4caKj60AFK",3,0,0,0
284,2022-06-16 13:52:21+00:00,https://twitter.com/Beatricee22/status/1537432897354731520,Beatricee22,Twitter for Android,"Akure, Nigeria",Today I learned how to analyze Microsoft teams activities using power BI. I also learned how to generate dashboard from SharePoint list data and how to transfer power BI report directly to power point with @TheOyinbooke. Day 4 of #NG30DaysofLearning,130,10,0,3
285,2022-06-16 13:41:38+00:00,https://twitter.com/Fabulousnani01/status/1537430201621020677,Fabulousnani01,Twitter for Android,,"Day 4 resource for  #30daysoflearning is up in the landing page.💃

Learn how to connect your powerBi with SharePoint list, MSTeams and PowerPoint.

 Build a nice interactive dashboard in a low code, no code environment and share your insights and report to others. https://t.co/lQZK8WNPJ4",2,0,0,0
286,2022-06-16 12:50:52+00:00,https://twitter.com/Abd_Salam7/status/1537417423745429508,Abd_Salam7,Twitter for Android,"Jos, Nigeria","Just got on board the #30daysoflearning by @TheOyinbooke got a github student pack and Microsoft 365 developer account.
I'm good to go🚀🚀. 
Loads of catch-up learning to do!!",1,0,0,0
287,2022-06-16 11:13:50+00:00,https://twitter.com/ZionDoz/status/1537393003924443136,ZionDoz,Twitter for Android,Nigeria,"Day 1 of #NG30DaysOfLearning
-Start with Value and not the Tool
-Steps to take when Approaching Data Analysis Project
-Microsoft Excel Repeating the Miracle of 1992
-Introduction to Excel, Excel vLookUp, Pivot Table and Chat
https://t.co/w8dIAHBeKb https://t.co/jmGJanWOK9",11,3,0,1
288,2022-06-16 10:59:54+00:00,https://twitter.com/tarun00197/status/1537389500573392897,tarun00197,LinkedIn,Hyderabad,"#30daysoflearning  #powerplatform  #beginners  #series 

30 Days of Learning - Power Platform Track

30DaysOfLearning - a fun-packed, interactive training program designed by Cloud Advocates at Microsoft aimed at empowering the next generation of develope…https://t.co/5SiGibDXuz",2,0,0,0
289,2022-06-16 10:31:05+00:00,https://twitter.com/_globalsmile/status/1537382245601792000,_globalsmile,Twitter for Android,,"Day 2 of #NG30DaysOfLearning
I learnt how to source data for my data analysis personal project and also learnt how to scrape data from the web using Excel 🤯
@TheOyinbooke",0,0,0,0
290,2022-06-16 09:20:41+00:00,https://twitter.com/TheOyinbooke/status/1537364531328032768,TheOyinbooke,Twitter for Android,Nigeria,"Beautiful day ☀️ to you.
Today, we will show you ""How to Build Dashboards with Power BI at the Click of buttons"". Exciting, isn't it? 🤩 .

Rush now to our landing page and click Day 4 to access this interesting use case content.
https://t.co/n8qVMSLM0y
#30DaysOfLearning",33,11,1,0
291,2022-06-16 09:17:51+00:00,https://twitter.com/Abiola_158/status/1537363815813218305,Abiola_158,Twitter Web App,Nigeria,"sign up for #30daysoflearning  with this link; https://t.co/5WAtyDkQAJ
In case you need a little guide while signing up watch this vid;
https://t.co/FJTK3FOJVc",4,1,1,0
292,2022-06-16 09:17:50+00:00,https://twitter.com/Abiola_158/status/1537363812969594881,Abiola_158,Twitter Web App,Nigeria,"I learned an efficient way of creating such a dashboard, which shall henceforth reflect in my data analysis.
As a student, you can join us today for free to learn
#data analysis
#DataScience  Science
#Power apps

#ng30daysoflearning",1,1,0,1
293,2022-06-16 09:17:49+00:00,https://twitter.com/Abiola_158/status/1537363810578833408,Abiola_158,Twitter Web App,Nigeria,"Trust me, no matter what u know, you can't know it all.
Yesterday's session was about setting up a compelling Dashboard using Excel! 
#ng30daysoflearning .",1,1,0,1
294,2022-06-16 06:12:15+00:00,https://twitter.com/captainprince_/status/1537317110354944000,captainprince_,Twitter Web App,"Weija, Ghana","Web Scraping with MS Excel  for Dataset is so so wonderful.
I love this learning journey. I can't wait to share my dashboard on the confirmed cases of Covid-19 dataset

@TheOyinbooke : Thanks for this learning journey
#30DaysOfLearning",3,0,0,0
295,2022-06-16 04:12:10+00:00,https://twitter.com/Olaoluwa__Mercy/status/1537286887483875328,Olaoluwa__Mercy,Twitter for Android,Ile-Ife,"I'm in the data analytics track. There are two other tracks in #30daysoflearning
 (1. data science &amp;ML, 2. Power platform)",2,0,0,1
296,2022-06-16 04:07:09+00:00,https://twitter.com/Olaoluwa__Mercy/status/1537285626961199104,Olaoluwa__Mercy,Twitter for Android,Ile-Ife,So #30daysoflearning is a learning program organized by @TheOyinbooke  a Senior Cloud advocate @Microsoft. It was initially for Nigeria students but it's now open for students worldwide.,3,0,0,1
297,2022-06-16 04:02:19+00:00,https://twitter.com/Olaoluwa__Mercy/status/1537284411951132673,Olaoluwa__Mercy,Twitter for Android,Ile-Ife,"🌚
#30daysoflearning
I'll be updating my #30daysoflearning journey here as a thread 🥴🏃",16,2,0,1
298,2022-06-16 01:01:04+00:00,https://twitter.com/Jerryvyne/status/1537238799444389888,Jerryvyne,Twitter Web App,NIGERIA,"https://t.co/AMzTFvtHuE
 #NG30DaysOfLearning",1,0,0,0
299,2022-06-16 00:36:01+00:00,https://twitter.com/naf_riah/status/1537232492138463232,naf_riah,Twitter Web App,,"Today I earned my ""Get started with Python in Visual Studio"" badge! I’m so proud to be celebrating this achievement and hope this inspires you to start your own @MicrosoftLearn journey!

 https://t.co/G1JnNZYfa6 #MSLearnBadge
#30DaysOfLearning
#vikkiesDataScienceJourney",4,0,0,0
300,2022-06-16 00:10:57+00:00,https://twitter.com/naf_riah/status/1537226185343901696,naf_riah,Twitter Web App,,"Today I earned my ""Get started with Jupyter notebooks for Python"" badge! I’m so proud to be celebrating this achievement and hope this inspires you to start your own @MicrosoftLearn journey!

 https://t.co/TrCEpuGNoW #MSLearnBadge 
#30DaysOfLearning 
#vikkiesDataScienceJourney",4,0,0,0
301,2022-06-15 23:52:59+00:00,https://twitter.com/ZaynabKareem2/status/1537221661941977088,ZaynabKareem2,Twitter for Android,,"Microsoft developer account set up at last😩now let's see if this works
#NG30DaysOfLearning",2,0,1,0
302,2022-06-15 23:41:35+00:00,https://twitter.com/japhletnwamu/status/1537218796137885696,japhletnwamu,Twitter for Android,"Edo, Nigeria","The curriculum for each track in #30DaysOfLearning program is packed with tons of fun learning activities.

Here's a review of the learning activities in the Power Platform track - https://t.co/gap7VgznDL

Training materials would be uploaded and updated at the end of each day.",1,0,0,0
